"Variable","Variable Label","Possible Values","Column Type","Column Name"
"UCREDIT3","Reason for claiming Universal Credit","Unemployed and looking for work, Not working because you were sick, injured or disabled, Not working because of being a lone parent for a child under, Not working because of caring for someone who was sick or di, Working but entitled to Universal Credit on top of your earn, For some other reason","object","Reason_for_claiming_Universal_Credit"
"TYSCH123","Employer of Work scheme","working for an employer, temporarily away from an employer, working for a voluntary organisation/charity, undertaking some other form of voluntary or community work, working for an environmental taskforce, in full-time or part-time study, temporarily away from full-time or part-time study, receiving help setting up as self-employed, on a project providing work experience or practical training, undertaking some other form of employment training, or some other situation not listed?, Did not know","object","Employer_of_Work_scheme"
"TYPINT3","Telephone or face-to-face interview","Telephone, Face-to-face","object","Telephone_or_facetoface_interview"
"TYEMPS3","Type of employment sought","Self-employment, Full-time employee, Part-time employee, Employee - no preference, Employee - time not stated, Full-time - no preference, Part-time - no preference, No preference - no preference, No preference - time not stated, Type of employment not stated, Looking for place on government scheme","object","Type_of_employment_sought"
"TTUSHR3","Total usual hours worked in main job (including overtime)","97 or more","object","Total_usual_hours_worked_in_main_job_including_overtime"
"TTACHR3","Total actual hours worked in main job in reference week","","int64","Total_actual_hours_worked_in_main_job_in_reference_week"
"TROPP113","Training or education offered by employer in last 3 months","Yes, education or training offered, No, not offered","object","Training_or_education_offered_by_employer_in_last_3_months"
"TEN13","Accommodation details","Owned outright, Being bought with mortgage or loan, Part rent, Rented, Rent free, Squatting","object","Accommodation_details"
"SUPVIS23","Responsible for supervising in 2nd job","Yes, No","object","Responsible_for_supervising_in_2nd_job"
"SUPVIS3","Responsible for supervising in main job","Yes, No","object","Responsible_for_supervising_in_main_job"
"SUMHRS3","Total actual hours worked in main and 2nd job","","float64","Total_actual_hours_worked_in_main_and_2nd_job"
"STATR3","Employment status in main job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker","object","Employment_status_in_main_job_reported"
"STAT23","Employment status in 2nd job (reported)","Employee, Self-employed, Government scheme, Unpaid family worker","object","Employment_status_in_2nd_job_reported"
"START3","Whether could start work within the next 2 weeks","Yes, No","object","Whether_could_start_work_within_the_next_2_weeks"
"SOLOR3","Self-employed with or without employees (reported)","On own, with partner(s) but no employees, With employees","object","Selfemployed_with_or_without_employees_reported"
"SOLO23","Working alone or employees in second job (reported)","Alone or with partner(s) but not employ, With employees","object","Working_alone_or_employees_in_second_job_reported"
"SELF43","Self-employed status - 4","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__4"
"SELF33","Self-employed status - 3","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__3"
"SELF23","Self-employed status - 2","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__2"
"SELF13","Self-employed status - 1","Paid salary or wage by employment agency, Sole director of owm ltd business, Running a business or prof practice, Partner in business or prof practice, Working for self, Sub contractor, Free lance work, None of above","object","Selfemployed_status__1"
"SETRO033","Type of non-private organisation","Public company, plc, Nationalised industry etc, Central Gov,civil service, Local gov or council (inc police etc), University, etc, Health authority or NHS trust, Charity, voluntary org etc, Armed forces, Other kind of organisation","object","Type_of_nonprivate_organisation"
"SECTOR3","Whether work for private firm or business","Private firm or business or Ltd, Other kind of organisation","object","Whether_work_for_private_firm_or_business"
"SECJOB3","Whether had 2nd job in reference week","Yes, No","object","Whether_had_2nd_job_in_reference_week"
"SECJMBR3","Employment status in second job (reported)","Employee, Self-employed, Status not stated, Changed jobs, No second job","object","Employment_status_in_second_job_reported"
"SCHM123","Work schemes","Work Club or Enterprise Club, New Enterprise Allowance, Work Experience, Work Trial, Work Programme, Training for Success, Steps to Work/Success, Training for Work, Get ready for work, None of these, Any other training scheme, Just 16 and non-response this time","object","Work_schemes"
"RESTME3","Length of time at address","Less than 12 months, 12 mths but less than 2 years, 2 years but less than 3 years, 3 years but less than 5 years, 5 years but less than 10 years, 10 years or longer","object","Length_of_time_at_address"
"RESMTH3","Months at this address","","int64","Months_at_this_address"
"RESBBY3","Whether respondent is baby","Yes, No","int64","Whether_respondent_is_baby"
"RELHFU3","Relationship to head of family unit","Head of family unit, Wife or partner of head, Child of head","object","Relationship_to_head_of_family_unit"
"RELBUS3","Unpaid work for relatives business","Yes, No","object","Unpaid_work_for_relatives_business"
"REGWKR3","Region of place of work","Tyne & Wear, Rest of Northern region, South Yorkshire, West Yorkshire, Rest of Yorks & Humberside, East Midlands, East Anglia, Central London, Inner London (not central), Outer London, Rest of South East, South West, West Midlands Metropolitan, Rest of West Midlands, Greater Manchester, Merseyside, Rest of North West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Outside UK","object","Region_of_place_of_work"
"REGWK2R3","Region of place of work -2nd job","Tyne & Wear, Rest of Northern region, South Yorkshire, West Yorkshire, Rest of Yorks & Humberside, East Midlands, East Anglia, Central London, Inner London (not central), Outer London, Rest of South East, South West, West Midlands Metropolitan, Rest of West Midlands, Greater Manchester, Merseyside, Rest of North West, Wales, Strathclyde, Rest of Scotland, Northern Ireland, Outside UK","object","Region_of_place_of_work_2nd_job"
"REDYL133","Reason for leaving last job","You were dismissed, You were made redundant, You took voluntary redundancy, It was a temporary job which came to an end, You resigned, You gave up work for health reasons, You took early retirement, You retired (at or after state pension age), You gave up work for family or personal reasons, Education or training, You left work for some other reason","object","Reason_for_leaving_last_job"
"REDUND3","Whether made redundant in last 3 months","Made redundant, Not made redundant","object","Whether_made_redundant_in_last_3_months"
"REDPAID3","Whether left paid job in last 3 months","Yes, No","object","Whether_left_paid_job_in_last_3_months"
"REDANY3","Whether made redundant from any other job in last 3 months","Yes, No","object","Whether_made_redundant_from_any_other_job_in_last_3_months"
"RDMPNO23","Number employees at work (redundant)","1-10, 11-19, 20-24, Don't know but under 25, 25-49, 50-249, 250-499, Don't know but between 50 and 499, 500 or more","object","Number_employees_at_work_redundant"
"QULNOW3","Whether currently working or studying towards a qualification","Yes, No","object","Whether_currently_working_or_studying_towards_a_qualification"
"PUBLICR3","Whether working in public or private sector (reported)","Private, Public","object","Whether_working_in_public_or_private_sector_reported"
"PRXREL3","Type of proxy response","Personal response, Spousepartner proxy, Other proxy, Child under 16","object","Type_of_proxy_response"
"PREFHR3","Preferred working hours in new job being looked for","Longer, Shorter, The same, Dont know, no preference","object","Preferred_working_hours_in_new_job_being_looked_for"
"PERSNO3","Person number within household","","int64","Person_number_within_household"
"OWNBUS3","Whether doing unpaid work for own business","Yes, No","object","Whether_doing_unpaid_work_for_own_business"
"OVRTME3","Rate overtime is paid at","Normal basic rate, More than normal basic rate, Less than normal basic rate, Dont know","int64","Rate_overtime_is_paid_at"
"OOBEN3","Main reason those not in employment are claiming out-of-work benefits","Job seeker, Sick, injured or disabled, Lone parent, Carer, Claiming other out-of-work benefits, Claiming other benefits only, Not claiming any benefits","object","Main_reason_those_not_in_employment_are_claiming_outofwork_ben"
"NVQYR223","NVQ gained before","?September 2015 or earlier, or, October 2015 or later","object","NVQ_gained_before"
"NUMOL53","Number of O level","Fewer than five, Five or more, Dont Know","object","Number_of_O_level"
"NUMAS3","Number of A-S levels already held","One AS level, 2 or 3 AS levels, 4 or more AS levels, Dont know","object","Number_of_AS_levels_already_held"
"NUMAL3","Number of A levels or equivalent already held","One A-level or equiv, More than one, Dont know","object","Number_of_A_levels_or_equivalent_already_held"
"NETWK23","Net weekly pay in 2nd job","","int64","Net_weekly_pay_in_2nd_job"
"NETWK3","Net weekly pay in main job","","int64","Net_weekly_pay_in_main_job"
"NAIDW113","Welsh National Identity","Not Welsh, Welsh","object","Welsh_National_Identity"
"NAIDS113","Scottish National Identity","Not Scottish, Scottish","object","Scottish_National_Identity"
"NAIDO113","Other National Identity","Not other national identity, Other national identity","object","Other_National_Identity"
"NATIDNI3","Northern Irish National Identity","Not Northern Irish, Northern Irish","object","Northern_Irish_National_Identity"
"NAIDE113","English National Identity","Not English, English","object","English_National_Identity"
"NAIDB113","British National Identity","Not British, British","object","British_National_Identity"
"MARSTA3","Marital status","Single, never married, Married, living with spouse, Married separated from spouse, Divorced, Widowed, Currently or previously in civil partnership, Separated Civil Partner, Former Civil Partner, legally dissolved, Surviving Civil Partner, partner died","object","Marital_status"
